PostalCode,Neighbourhood,Latitude,Longitude
PUERTO RICO,SAN JUAN,18.466666666666665,-66.116667
QATAR,DOHA,25.283333333333335,51.533333
REPUBLIC OF CONGO,BRAZZAVILLE,-4.25,15.283333
ROMANIA,BUCHAREST,44.43333333333333,26.100000
RUSSIA,MOSCOW,55.75,37.600000
RWANDA,KIGALI,-1.95,30.050000
SAINT BARTHELEMY,GUSTAVIA,17.883333333333333,-62.850000
SAINT HELENA,JAMESTOWN,-15.933333333333334,-5.716667
SAINT KITTS AND NEVIS,BASSETERRE,17.3,-62.716667
SAINT LUCIA,CASTRIES,14,-61.000000
SAINT MARTIN,MARIGOT,18.0731,-63.082200
SAINT PIERRE AND MIQUELON,SAINT-PIERRE,46.766666666666666,-56.183333
SAINT VINCENT AND THE GRENADINES,KINGSTOWN,13.133333333333333,-61.216667
SAMOA,APIA,-13.816666666666666,-171.766667
SAN MARINO,SAN MARINO,43.93333333333333,12.416667
SAO TOME AND PRINCIPE,SAO TOME,0.3333333333333333,6.733333
SAUDI ARABIA,RIYADH,24.65,46.700000
SENEGAL,DAKAR,14.733333333333333,-17.633333
SERBIA,BELGRADE,44.833333333333336,20.500000
SEYCHELLES,VICTORIA,-4.616666666666667,55.450000
SIERRA LEONE,FREETOWN,8.483333333333333,-13.233333
SINGAPORE,SINGAPORE,1.2833333333333332,103.850000
SINT MAARTEN,PHILIPSBURG,18.016666666666666,-63.033333
SLOVAKIA,BRATISLAVA,48.15,17.116667
SLOVENIA,LJUBLJANA,46.05,14.516667
SOLOMON ISLANDS,HONIARA,-9.433333333333334,159.950000
SOMALIA,MOGADISHU,2.066666666666667,45.333333
SOMALILAND,HARGEISA,9.55,44.050000
SOUTH AFRICA,PRETORIA,-25.7,28.216667
SOUTH GEORGIA AND SOUTH SANDWICH ISLANDS,KING EDWARD POINT,-54.283333,-36.500000
SOUTH KOREA,SEOUL,37.55,126.983333
SOUTH SUDAN,JUBA,4.85,31.616667
SPAIN,MADRID,40.4,-3.683333
SRI LANKA,COLOMBO,6.916666666666667,79.833333
SUDAN,KHARTOUM,15.6,32.533333
SURINAME,PARAMARIBO,5.833333333333333,-55.166667
SVALBARD,LONGYEARBYEN,78.21666666666667,15.633333
SWAZILAND,MBABANE,-26.316666666666666,31.133333
SWEDEN,STOCKHOLM,59.333333333333336,18.050000
SWITZERLAND,BERN,46.916666666666664,7.466667
SYRIA,DAMASCUS,33.5,36.300000
TAIWAN,TAIPEI,25.033333333333335,121.516667
TAJIKISTAN,DUSHANBE,38.55,68.766667
TANZANIA,DAR ES SALAAM,-6.8,39.283333
THAILAND,BANGKOK,13.75,100.516667
THE GAMBIA,BANJUL,13.45,-16.566667
TIMOR-LESTE,DILI,-8.583333333333334,125.600000
TOGO,LOME,6.116666666666666,1.216667
TOKELAU,ATAFU,-9.166667,-171.833333
TONGA,NUKU'ALOFA,-21.133333333333333,-175.200000
TRINIDAD AND TOBAGO,PORT OF SPAIN,10.65,-61.516667
TUNISIA,TUNIS,36.8,10.183333
TURKEY,ANKARA,39.93333333333333,32.866667
TURKMENISTAN,ASHGABAT,37.95,58.383333
TURKS AND CAICOS ISLANDS,GRAND TURK,21.466666666666665,-71.133333
TUVALU,FUNAFUTI,-8.516666666666667,179.216667
UGANDA,KAMPALA,0.31666666666666665,32.550000
UKRAINE,KYIV,50.43333333333333,30.516667
UNITED ARAB EMIRATES,ABU DHABI,24.466666666666665,54.366667
UNITED KINGDOM,LONDON,51.5,-0.083333
UNITED STATES,WASHINGTON,38.883333,-77.000000
URUGUAY,MONTEVIDEO,-34.85,-56.166667
US VIRGIN ISLANDS,CHARLOTTE AMALIE,18.35,-64.933333
UZBEKISTAN,TASHKENT,41.31666666666667,69.250000
VANUATU,PORT-VILA,-17.733333333333334,168.316667
VATICAN CITY,VATICAN CITY,41.9,12.450000
VENEZUELA,CARACAS,10.483333333333333,-66.866667
VIETNAM,HANOI,21.033333333333335,105.850000
WALLIS AND FUTUNA,MATA-UTU,-13.95,-171.933333
WESTERN SAHARA,EL-AAIUN,27.153611,-13.203333
YEMEN,SANAA,15.35,44.200000
ZAMBIA,LUSAKA,-15.416666666666666,28.283333
ZIMBABWE,HARARE,-17.816666666666666,31.033333

